Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.796Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,okNDUe1rdXbkL5jLfhAJCjszSmB2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,WzYof81k1EV2Iciof479,,,,,,;;
Today at 15:00 @ LE FIVE Paris 18, let us know if you're in or out,,game_invitations,2024-07-27T12:32:08.798Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,New game invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,de1arKVkkabxhR8DqEoMV6SFvZg2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,3hnYLupYYNj1ebyeYWfX,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.803Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,eib2chL25GdrQJu6i68D8e62R2C3,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,DuP26EoYRiPKtmOQzmdB,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.803Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,zSX5Rqm683TG3CrXya5SwczIR8D2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,dVp9r98gr9TEVMZF8gti,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.818Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,KmdVNIDz5RepwdQOFJWRMz3OJCz2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,QNaQOPzOpT85Yd6iXSTb,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.832Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,OFj32CaCLxPbj6Oxsev96qnMwMs1,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,IZpb4GkTNzCrKskOueEt,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.833Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,K9mhhuyozYThb52UVtbFP5iJqGE2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,3weD2UKC54i7okpSUN7T,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.833Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,Msle83kdG7WcqRIlrhisWwTOgVY2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,YrbL97NMcEGLAXJURaRb,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.858Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,pj2zVHRhqth71Y1NCjvTypCgSdC2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,2ubTSQew0q2imfhJe3ua,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.869Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,EN81Bb7e2CYJjHHwjAVHgLBhftg2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,aXtpDsmBIGkUESTf3Ij5,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.882Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,OSYKUibdjhalCQvAdcWdCCMxehm1,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,l0TnEbSKV0xXWbgVC0r4,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.888Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,yAGzIo0mU3d0QJXHObMVuoFp8UC2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,fhzvCIiJWQ1dqXvyDnzm,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.900Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,MFJvzAFoQTfP5rKDlISExldQiqd2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,DmMNoDIXSubXEqnGtYPJ,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.900Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,upf1OX0Yx2b3zivqACkG3QaHDxw1,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,k9MUJwCICZm55V32S5uc,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.922Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,I0LfFsTsbDYh9rcGXwP55PJzGOf1,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,Co4TbaJqljCoUrpJaFoY,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.975Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,InO60N8WElTLEkqfxsQrg2lynuJ3,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,ywWPA64mLfK996JCBucB,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.983Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,3m88WtvhNNVWTW5HgV5MFcEb3FY2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,QzYH7qKta8Xt8KEdX47v,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:08.996Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,pI18H4sHmaNgi4WJ3USgI3Q1yJB3,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,pGh2vwyf8bW6RGxQ2bKO,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.015Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,zW6EpJkJZkYK9LmYCkQGNpQLckN2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,9c5d75SxPYBQtPSXk4O6,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.016Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,P5wV4ARebaexiFPsOgsP9nN4jUU2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,XnJtTfprgTL10ZSpuTF3,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.044Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,5qLSGhKgKSOYn2Ibr9IIJS3lzpg2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,V5zjqJ8whyVvfvzjNxN1,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.045Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,EYN10iVJWsZx6NuJ9YsoY9nVTB22,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,YCtaCxG7VWLBYDMUlVvL,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.088Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,OzLFvBOoMqRSOaOPIDS8egaWtVU2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,wOuMCC58NST26nRU1yEr,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.092Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,0uUMqFHUPuNqaA3UmfbPxE9mGTF2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,CjYJr0F3HoWaksvI6jFW,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.098Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,DAqQgWBopsPayQ7Dv7EMFz5Udga2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,ZCbTITnHJfWRaBGUUlGw,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.102Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,hDSsrttX96f91OxzDyguq4Xr1vA2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,Q6hR8ftpcuANv22KrK3o,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.129Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,4zvRdoZjavRfkoxfRWLFuplZ4zm1,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,t0CIAlpBqZ9py23mtbxE,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.149Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,rgn8EZzCWYYBlzqsRUeLuWyPkLq2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,OLJ5KxG4kWHh9RTidwGi,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.150Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,5mLGplRza6PbOY9xvvltDC5iPVb2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,CXcOHlSGWAOy8rxoTnjo,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.151Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,S5AvYBva8HPKejG5SeWyN53vQSH2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,gnQwN2UhApOpQ0TFrbyI,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.171Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,x0H6k1op3dUuiD4Pwl5RQEuc3bv1,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,XENy9IQZAOrqwLASWQsl,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.186Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,cl8oxXC16Wca8cyKg2VGS0cwbN42,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,IYbqFZiJxudPCf7uSwat,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.192Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,0Ph5w7vj1Qd1tNkMTuOs4fp4RtJ2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,efiTuRqzYoiNub4Hjhl2,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.203Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,5Tl4j2HsxIR2Pf7TZUVKbGVf1Ds1,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,kDRUC1xFfW3TZ1YzfewY,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.205Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,pE8SHDHN57RioMXdYhQC4YOQAVP2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,umOIZUAmFSBUaItA2Cca,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.212Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,W5TliDF0nfMJSISXT7XFoJyTJCC3,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,ULNRlPBO0NWUoszhdT0l,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.213Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,pi0aDSynJIb9wT6LYKedOJ5zrNU2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,4fG12TuugalJF7MTBnCh,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.225Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,SjvSkxmeLAfXTwBXK9SJm82MhZp2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,uztApdhI5957yyIyh3pE,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.228Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,sI4LnY5IRrQK7e7PhR8wMrrCeEw1,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,K1wChcL0Q999ukSLd0CM,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.233Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,HTXbttSKoFQMTZoyUAU1QsnkSXW2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,26ZTlmfu2vdWyWMgA6rq,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.238Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,mrUj6CCuatQ3E0gR2hw8XcwcJ4i2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,rqp3AnZTccwK2H8f14E8,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.255Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,E5bMq58r8TYpx786DQTDGjl1Z382,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,5yQAcmfUw9ypN7YNIJzU,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.278Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,lmfMjbe7RPYYZtm3hgR2dtqWTQV2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,zpQyEA4SjToPa7PqsO2F,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.282Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,9Rwp4jEH0fUFvc5zldYwHnMEdht1,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,IGEdBqUflG9rXCOitFJa,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.335Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,FohP5vlE9gVTEgRNBwpPAfW0ZnJ3,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,HL5fqXQbiOMmrk58TlQL,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.335Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,pNjTqo9l4XOMe5Mogr8D80kxdnC2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,HZcL2glwp69g7THQLRxn,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.339Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,JORuG9Kq9qUcL74JoJX5Nwb3ONv1,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,Ul4Sz7X0BRtTIoigFPL3,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.350Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,FPKa6iaqe0QbG2jXzfVP3sorB8Z2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,QhwUA254PxO8856bdDRg,,,,,,;;
Aujourd'hui à 15:00 à LE FIVE Paris 18, réponds oui ou non,,game_invitations,2024-07-27T12:32:09.351Z,published,https://firebasestorage.googleapis.com/v0/b/krank-club.appspot.com/o/images%2Falert-push.png?alt=media&token=1f693749-6df2-49a5-b577-73109cf2d7d9,Nouvelle invitation ⚽️,https://poteau.app/game/r1vkF2fDIzNaDuxknuTx,kruWf1cP2shYtCIbVujbVCyh1TC2,,KPS$icof?wtRfQWB.9azD#,r1vkF2fDIzNaDuxknuTx,uTUgJjHJl8dMBKZbgnhH,,,,,,;;
